Year,Month,Day,Hour,Minute,Temperature,GHI
2019,7,25,4,30,28.2,0
2019,7,25,5,30,28.2,0
2019,7,25,6,30,28.8,39
2019,7,25,7,30,29.7,112
2019,7,25,8,30,30.7,206
2019,7,25,9,30,31.6,299
2019,7,25,10,30,32.4,393
2019,7,25,11,30,33,442
2019,7,25,12,30,33.2,405
2019,7,25,13,30,33.1,302
2019,7,25,14,30,32.9,183
2019,7,25,15,30,32.5,105
2019,7,25,16,30,31.8,52
2019,7,25,17,30,31.1,15
2019,7,25,18,30,30.6,0
2019,7,25,19,30,30,0
2019,7,25,20,30,29.5,0
2019,7,25,21,30,29,0
2019,7,25,22,30,28.7,0
2019,7,25,23,30,28.4,0
2019,7,26,0,30,28.1,0
2019,7,26,1,30,27.8,0
2019,7,26,2,30,27.5,0
2019,7,26,3,30,27.1,0
2019,7,26,4,30,27,0
2019,7,26,5,30,26.9,0
2019,7,26,6,30,27.3,30
2019,7,26,7,30,28.1,84
2019,7,26,8,30,29,171
2019,7,26,9,30,30,288
2019,7,26,10,30,31,401
2019,7,26,11,30,31.7,485
2019,7,26,12,30,32.2,487
2019,7,26,13,30,32.4,379
2019,7,26,14,30,32.5,244
2019,7,26,15,30,32.2,124
2019,7,26,16,30,31.6,46
2019,7,26,17,30,30.8,12
2019,7,26,18,30,30.2,0
2019,7,26,19,30,29.8,0
2019,7,26,20,30,29.4,0
2019,7,26,21,30,29.1,0
2019,7,26,22,30,28.8,0
2019,7,26,23,30,28.5,0
2019,7,27,0,30,28.3,0
2019,7,27,1,30,28.2,0
2019,7,27,2,30,28,0
2019,7,27,3,30,27.9,0
2019,7,27,4,30,27.8,0
2019,7,27,5,30,28,0
2019,7,27,6,30,28.6,33
2019,7,27,7,30,29.5,90
2019,7,27,8,30,30.4,168
2019,7,27,9,30,31.1,250
2019,7,27,10,30,31.7,316
2019,7,27,11,30,32.1,348
2019,7,27,12,30,32.4,339
2019,7,27,13,30,32.7,291
2019,7,27,14,30,32.7,216
2019,7,27,15,30,32.4,133
2019,7,27,16,30,31.7,62
2019,7,27,17,30,30.9,18
2019,7,27,18,30,30.3,0
2019,7,27,19,30,30,0
2019,7,27,20,30,29.7,0
2019,7,27,21,30,29.4,0
2019,7,27,22,30,29.2,0
2019,7,27,23,30,29,0
2019,7,28,0,30,28.8,0
2019,7,28,1,30,28.7,0
2019,7,28,2,30,28.5,0
2019,7,28,3,30,28.2,0
2019,7,28,4,30,28.1,0
2019,7,28,5,30,28,0
2019,7,28,6,30,28.5,41
2019,7,28,7,30,29.3,257
2019,7,28,8,30,30.2,465
2019,7,28,9,30,31.2,511
2019,7,28,10,30,32.1,746
2019,7,28,11,30,32.8,795
2019,7,28,12,30,33.2,732
2019,7,28,13,30,33.2,672
2019,7,28,14,30,33.1,429
2019,7,28,15,30,32.7,268
2019,7,28,16,30,32.1,107
2019,7,28,17,30,31.2,15
2019,7,28,18,30,30.5,0
2019,7,28,19,30,30.1,0
2019,7,28,20,30,29.8,0
2019,7,28,21,30,29.5,0
2019,7,28,22,30,29.4,0
2019,7,28,23,30,29.1,0
2019,7,29,0,30,28.8,0
2019,7,29,1,30,28.4,0
2019,7,29,2,30,28.2,0
2019,7,29,3,30,27.9,0
2019,7,29,4,30,27.8,0
2019,7,29,5,30,27.9,0
2019,7,29,6,30,28.3,121
2019,7,29,7,30,29,297
2019,7,29,8,30,29.8,379
2019,7,29,9,30,30.6,637
2019,7,29,10,30,31.4,785
2019,7,29,11,30,32,777
2019,7,29,12,30,32.5,741
2019,7,29,13,30,32.7,693
2019,7,29,14,30,32.7,529
2019,7,29,15,30,32.3,350
2019,7,29,16,30,31.6,156
2019,7,29,17,30,30.7,14
2019,7,29,18,30,30.1,0
2019,7,29,19,30,29.6,0
2019,7,29,20,30,29.2,0
2019,7,29,21,30,29,0
2019,7,29,22,30,28.8,0
2019,7,29,23,30,28.7,0
2019,7,30,0,30,28.5,0
2019,7,30,1,30,28.2,0
2019,7,30,2,30,27.9,0
2019,7,30,3,30,27.6,0
2019,7,30,4,30,27.5,0
2019,7,30,5,30,27.6,0
2019,7,30,6,30,28.2,79
2019,7,30,7,30,29.1,212
2019,7,30,8,30,30.1,331
2019,7,30,9,30,31.1,596
2019,7,30,10,30,31.9,733
2019,7,30,11,30,32.7,730
2019,7,30,12,30,33.2,745
2019,7,30,13,30,33.4,568
2019,7,30,14,30,33.2,453
2019,7,30,15,30,32.9,277
2019,7,30,16,30,32.1,274
2019,7,30,17,30,31,66
2019,7,30,18,30,30.3,0
2019,7,30,19,30,29.9,0
2019,7,30,20,30,29.5,0
2019,7,30,21,30,29.2,0
2019,7,30,22,30,28.9,0
2019,7,30,23,30,28.6,0
2019,7,31,0,30,28.4,0
2019,7,31,1,30,28.2,0
2019,7,31,2,30,28,0
2019,7,31,3,30,27.9,0
2019,7,31,4,30,27.8,0
2019,7,31,5,30,27.8,0
2019,7,31,6,30,28.3,74
2019,7,31,7,30,29,320
2019,7,31,8,30,29.9,601
2019,7,31,9,30,30.8,565
2019,7,31,10,30,31.5,906
2019,7,31,11,30,32.1,958
2019,7,31,12,30,32.4,766
2019,7,31,13,30,32.5,657
2019,7,31,14,30,32.6,551
2019,7,31,15,30,32.4,385
2019,7,31,16,30,31.7,191
2019,7,31,17,30,30.8,67
2019,7,31,18,30,30.1,0
2019,7,31,19,30,29.6,0
2019,7,31,20,30,29.2,0
2019,7,31,21,30,28.9,0
2019,7,31,22,30,28.7,0
2019,7,31,23,30,28.6,0
2019,8,1,0,30,28.5,0
2019,8,1,1,30,28.4,0
2019,8,1,2,30,28.3,0
2019,8,1,3,30,28.3,0
2019,8,1,4,30,28.2,0
2019,8,1,5,30,28.4,0
2019,8,1,6,30,28.9,156
2019,8,1,7,30,29.6,384
2019,8,1,8,30,30.4,603
2019,8,1,9,30,31.3,563
2019,8,1,10,30,32.3,909
2019,8,1,11,30,33,970
2019,8,1,12,30,33.5,862
2019,8,1,13,30,33.5,647
2019,8,1,14,30,33.3,391
2019,8,1,15,30,32.8,313
2019,8,1,16,30,31.8,126
2019,8,1,17,30,30.7,31
2019,8,1,18,30,29.9,0
2019,8,1,19,30,29.4,0
2019,8,1,20,30,29.1,0
2019,8,1,21,30,29,0
2019,8,1,22,30,28.9,0
2019,8,1,23,30,28.9,0
2019,8,2,0,30,28.9,0
2019,8,2,1,30,28.9,0
2019,8,2,2,30,28.7,0
2019,8,2,3,30,28.5,0
2019,8,2,4,30,28.4,0
2019,8,2,5,30,28.4,0
2019,8,2,6,30,28.7,8
2019,8,2,7,30,29.3,62
2019,8,2,8,30,29.9,320
2019,8,2,9,30,30.7,471
2019,8,2,10,30,31.3,576
2019,8,2,11,30,31.9,685
2019,8,2,12,30,32.3,666
2019,8,2,13,30,32.5,447
2019,8,2,14,30,32.3,298
2019,8,2,15,30,31.7,276
2019,8,2,16,30,31,27
2019,8,2,17,30,30.3,8
2019,8,2,18,30,29.8,0
2019,8,2,19,30,29.5,0
2019,8,2,20,30,29.4,0
2019,8,2,21,30,29.2,0
2019,8,2,22,30,29.1,0
2019,8,2,23,30,28.9,0
2019,8,3,0,30,28.8,0
2019,8,3,1,30,28.6,0
2019,8,3,2,30,28.4,0
2019,8,3,3,30,28.2,0
2019,8,3,4,30,28.1,0
2019,8,3,5,30,28.1,0
2019,8,3,6,30,28.7,93
2019,8,3,7,30,29.5,154
2019,8,3,8,30,30.4,235
2019,8,3,9,30,31.2,630
2019,8,3,10,30,32,724
2019,8,3,11,30,32.6,648
2019,8,3,12,30,33,748
2019,8,3,13,30,33.1,724
2019,8,3,14,30,33,478
2019,8,3,15,30,32.6,349
2019,8,3,16,30,31.8,160
2019,8,3,17,30,30.9,25
2019,8,3,18,30,30.3,0
2019,8,3,19,30,29.9,0
2019,8,3,20,30,29.5,0
2019,8,3,21,30,29.2,0
2019,8,3,22,30,28.9,0
2019,8,3,23,30,28.6,0
2019,8,4,0,30,28.3,0
2019,8,4,1,30,28.1,0
2019,8,4,2,30,27.8,0
2019,8,4,3,30,27.6,0
2019,8,4,4,30,27.5,0
2019,8,4,5,30,27.7,0
2019,8,4,6,30,28.5,107
2019,8,4,7,30,29.5,265
2019,8,4,8,30,30.4,458
2019,8,4,9,30,31.4,665
2019,8,4,10,30,32.2,840
2019,8,4,11,30,32.8,831
2019,8,4,12,30,33.2,719
2019,8,4,13,30,33.3,561
2019,8,4,14,30,33.2,298
2019,8,4,15,30,32.8,362
2019,8,4,16,30,32.1,184
2019,8,4,17,30,31.3,34
2019,8,4,18,30,30.7,0
2019,8,4,19,30,30.4,0
2019,8,4,20,30,30.2,0
2019,8,4,21,30,30,0
2019,8,4,22,30,29.8,0
2019,8,4,23,30,29.5,0
2019,8,5,0,30,29.2,0
2019,8,5,1,30,29,0
2019,8,5,2,30,28.8,0
2019,8,5,3,30,28.6,0
2019,8,5,4,30,28.5,0
2019,8,5,5,30,28.5,0
2019,8,5,6,30,29,17
2019,8,5,7,30,29.7,21
2019,8,5,8,30,30.5,219
2019,8,5,9,30,31.4,389
2019,8,5,10,30,32.2,462
2019,8,5,11,30,32.7,491
2019,8,5,12,30,33.1,302
2019,8,5,13,30,33.2,228
2019,8,5,14,30,33,246
2019,8,5,15,30,32.5,178
2019,8,5,16,30,31.8,82
2019,8,5,17,30,31,9
2019,8,5,18,30,30.3,0
2019,8,5,19,30,29.6,0
2019,8,5,20,30,29.1,0
2019,8,5,21,30,28.8,0
2019,8,5,22,30,28.7,0
2019,8,5,23,30,28.6,0
2019,8,6,0,30,28.4,0
2019,8,6,1,30,28.2,0
2019,8,6,2,30,28,0
2019,8,6,3,30,27.8,0
2019,8,6,4,30,27.7,0
2019,8,6,5,30,27.7,0
2019,8,6,6,30,28.4,8
2019,8,6,7,30,29.4,150
2019,8,6,8,30,30.3,449
2019,8,6,9,30,31.1,501
2019,8,6,10,30,31.7,640
2019,8,6,11,30,32.1,579
2019,8,6,12,30,32.4,506
2019,8,6,13,30,32.5,317
2019,8,6,14,30,32.6,275
2019,8,6,15,30,32.4,151
2019,8,6,16,30,32,31
2019,8,6,17,30,31.3,54
2019,8,6,18,30,30.7,0
2019,8,6,19,30,30.3,0
2019,8,6,20,30,30,0
2019,8,6,21,30,29.6,0
2019,8,6,22,30,29.2,0
2019,8,6,23,30,28.9,0
2019,8,7,0,30,28.5,0
2019,8,7,1,30,28.1,0
2019,8,7,2,30,27.9,0
2019,8,7,3,30,27.7,0
2019,8,7,4,30,27.6,0
2019,8,7,5,30,27.8,0
2019,8,7,6,30,28.5,12
2019,8,7,7,30,29.3,139
2019,8,7,8,30,30.2,383
2019,8,7,9,30,31.1,502
2019,8,7,10,30,31.8,724
2019,8,7,11,30,32.4,679
2019,8,7,12,30,32.6,733
2019,8,7,13,30,32.6,506
2019,8,7,14,30,32.4,475
2019,8,7,15,30,32,268
2019,8,7,16,30,31.3,129
2019,8,7,17,30,30.8,19
2019,8,7,18,30,30.5,0
2019,8,7,19,30,30.2,0
2019,8,7,20,30,30,0
2019,8,7,21,30,29.7,0
2019,8,7,22,30,29.3,0
2019,8,7,23,30,28.9,0
2019,8,8,0,30,28.6,0
2019,8,8,1,30,28.3,0
2019,8,8,2,30,28.1,0
2019,8,8,3,30,28,0
2019,8,8,4,30,27.9,0
2019,8,8,5,30,27.9,0
2019,8,8,6,30,28.2,7
2019,8,8,7,30,28.7,150
2019,8,8,8,30,29.4,393
2019,8,8,9,30,30.2,564
2019,8,8,10,30,30.9,468
2019,8,8,11,30,31.5,768
2019,8,8,12,30,31.8,508
2019,8,8,13,30,31.9,338
2019,8,8,14,30,31.9,474
2019,8,8,15,30,31.8,360
2019,8,8,16,30,31.4,118
2019,8,8,17,30,30.9,17
2019,8,8,18,30,30.4,0
2019,8,8,19,30,29.9,0
2019,8,8,20,30,29.4,0
2019,8,8,21,30,28.9,0
2019,8,8,22,30,28.5,0
2019,8,8,23,30,28.1,0
2019,8,9,0,30,27.8,0
2019,8,9,1,30,27.6,0
2019,8,9,2,30,27.4,0
2019,8,9,3,30,27.2,0
2019,8,9,4,30,27.1,0
2019,8,9,5,30,27.1,0
2019,8,9,6,30,27.6,56
2019,8,9,7,30,28.4,244
2019,8,9,8,30,29.4,436
2019,8,9,9,30,30.5,596
2019,8,9,10,30,31.6,707
2019,8,9,11,30,32.4,528
2019,8,9,12,30,32.8,316
2019,8,9,13,30,32.9,261
2019,8,9,14,30,32.8,522
2019,8,9,15,30,32.4,437
2019,8,9,16,30,31.8,158
2019,8,9,17,30,31.1,39
2019,8,9,18,30,30.6,0
2019,8,9,19,30,30.1,0
2019,8,9,20,30,29.8,0
2019,8,9,21,30,29.5,0
2019,8,9,22,30,29.1,0
2019,8,9,23,30,28.7,0
2019,8,10,0,30,28.4,0
2019,8,10,1,30,28.2,0
2019,8,10,2,30,28,0
2019,8,10,3,30,27.9,0
2019,8,10,4,30,27.9,0
2019,8,10,5,30,27.9,0
2019,8,10,6,30,28.3,130
2019,8,10,7,30,28.9,344
2019,8,10,8,30,29.7,367
2019,8,10,9,30,30.5,575
2019,8,10,10,30,31.3,540
2019,8,10,11,30,32,651
2019,8,10,12,30,32.5,664
2019,8,10,13,30,32.7,610
2019,8,10,14,30,32.7,73
2019,8,10,15,30,32.5,250
2019,8,10,16,30,32.1,21
2019,8,10,17,30,31.5,5
2019,8,10,18,30,30.8,0
2019,8,10,19,30,30.3,0
2019,8,10,20,30,29.8,0
2019,8,10,21,30,29.4,0
2019,8,10,22,30,29.1,0
2019,8,10,23,30,28.7,0
2019,8,11,0,30,28.4,0
2019,8,11,1,30,28.1,0
2019,8,11,2,30,27.7,0
2019,8,11,3,30,27.5,0
2019,8,11,4,30,27.4,0
2019,8,11,5,30,27.5,0
2019,8,11,6,30,28.2,11
2019,8,11,7,30,29.2,289
2019,8,11,8,30,30.5,580
2019,8,11,9,30,31.8,585
2019,8,11,10,30,32.9,884
2019,8,11,11,30,33.6,954
2019,8,11,12,30,33.9,936
2019,8,11,13,30,34.1,518
2019,8,11,14,30,33.9,407
2019,8,11,15,30,33.4,305
2019,8,11,16,30,32.7,134
2019,8,11,17,30,31.9,31
2019,8,11,18,30,31.2,0
2019,8,11,19,30,30.6,0
2019,8,11,20,30,30,0
2019,8,11,21,30,29.4,0
2019,8,11,22,30,28.8,0
2019,8,11,23,30,28.2,0
2019,8,12,0,30,27.9,0
2019,8,12,1,30,27.8,0
2019,8,12,2,30,27.9,0
2019,8,12,3,30,27.9,0
2019,8,12,4,30,27.9,0
2019,8,12,5,30,28,0
2019,8,12,6,30,28.5,134
2019,8,12,7,30,29.3,352
2019,8,12,8,30,30.2,403
2019,8,12,9,30,31.3,591
2019,8,12,10,30,32.3,701
2019,8,12,11,30,33.2,860
2019,8,12,12,30,33.8,838
2019,8,12,13,30,33.9,499
2019,8,12,14,30,33.6,498
2019,8,12,15,30,33,334
2019,8,12,16,30,32.1,201
2019,8,12,17,30,31.1,5
2019,8,12,18,30,30.6,0
2019,8,12,19,30,30.3,0
2019,8,12,20,30,30.1,0
2019,8,12,21,30,29.8,0
2019,8,12,22,30,29.5,0
2019,8,12,23,30,29.2,0
2019,8,13,0,30,28.8,0
2019,8,13,1,30,28.5,0
2019,8,13,2,30,28.2,0
2019,8,13,3,30,28.1,0
2019,8,13,4,30,28,0
2019,8,13,5,30,28.1,0
2019,8,13,6,30,28.5,76
2019,8,13,7,30,29.1,210
2019,8,13,8,30,29.9,390
2019,8,13,9,30,30.8,656
2019,8,13,10,30,31.5,781
2019,8,13,11,30,32,798
2019,8,13,12,30,32.3,824
2019,8,13,13,30,32.4,732
2019,8,13,14,30,32.2,570
2019,8,13,15,30,31.8,332
2019,8,13,16,30,31.2,188
2019,8,13,17,30,30.6,32
2019,8,13,18,30,30.1,0
2019,8,13,19,30,29.7,0
2019,8,13,20,30,29.3,0
2019,8,13,21,30,29,0
2019,8,13,22,30,28.7,0
2019,8,13,23,30,28.4,0
2019,8,14,0,30,28.2,0
2019,8,14,1,30,28,0
2019,8,14,2,30,27.8,0
2019,8,14,3,30,27.7,0
2019,8,14,4,30,27.6,0
2019,8,14,5,30,27.7,0
2019,8,14,6,30,28.2,99
2019,8,14,7,30,29.1,266
2019,8,14,8,30,30.2,305
2019,8,14,9,30,31.4,665
2019,8,14,10,30,32.5,705
2019,8,14,11,30,33.4,808
2019,8,14,12,30,33.8,541
2019,8,14,13,30,33.7,408
2019,8,14,14,30,33.3,79
2019,8,14,15,30,32.8,42
2019,8,14,16,30,32.1,68
2019,8,14,17,30,31.4,57
2019,8,14,18,30,30.9,0
2019,8,14,19,30,30.4,0
2019,8,14,20,30,30,0
2019,8,14,21,30,29.6,0
2019,8,14,22,30,29.3,0
2019,8,14,23,30,28.9,0
2019,8,15,0,30,28.6,0
2019,8,15,1,30,28.3,0
2019,8,15,2,30,28,0
2019,8,15,3,30,27.8,0
2019,8,15,4,30,27.7,0
2019,8,15,5,30,27.7,0
2019,8,15,6,30,28.2,12
2019,8,15,7,30,28.9,107
2019,8,15,8,30,29.9,403
2019,8,15,9,30,31,600
2019,8,15,10,30,31.9,910
2019,8,15,11,30,32.8,985
2019,8,15,12,30,33.4,409
2019,8,15,13,30,33.7,364
2019,8,15,14,30,33.5,328
2019,8,15,15,30,33,279
2019,8,15,16,30,32.1,170
2019,8,15,17,30,31.2,33
2019,8,15,18,30,30.5,0
2019,8,15,19,30,30.1,0
2019,8,15,20,30,29.9,0
2019,8,15,21,30,29.6,0
2019,8,15,22,30,29.4,0
2019,8,15,23,30,29.2,0
2019,8,16,0,30,29,0
2019,8,16,1,30,28.8,0
2019,8,16,2,30,28.6,0
2019,8,16,3,30,28.4,0
2019,8,16,4,30,28.3,0
2019,8,16,5,30,28.2,0
2019,8,16,6,30,28.3,7
2019,8,16,7,30,28.6,67
2019,8,16,8,30,29,250
2019,8,16,9,30,29.4,370
2019,8,16,10,30,29.9,480
2019,8,16,11,30,30.4,528
2019,8,16,12,30,30.9,537
2019,8,16,13,30,31.1,580
2019,8,16,14,30,31.1,474
2019,8,16,15,30,30.8,199
2019,8,16,16,30,30.1,31
2019,8,16,17,30,29.5,8
2019,8,16,18,30,29,0
2019,8,16,19,30,28.6,0
2019,8,16,20,30,28.2,0
2019,8,16,21,30,27.8,0
2019,8,16,22,30,27.3,0
2019,8,16,23,30,26.9,0
2019,8,17,0,30,26.7,0
2019,8,17,1,30,26.5,0
2019,8,17,2,30,26.3,0
2019,8,17,3,30,26.2,0
2019,8,17,4,30,26.1,0
2019,8,17,5,30,26,0
2019,8,17,6,30,26.1,8
2019,8,17,7,30,26.2,57
2019,8,17,8,30,26.5,228
2019,8,17,9,30,26.8,307
2019,8,17,10,30,27.1,402
2019,8,17,11,30,27.4,630
2019,8,17,12,30,27.6,485
2019,8,17,13,30,27.7,536
2019,8,17,14,30,27.7,465
2019,8,17,15,30,27.7,115
2019,8,17,16,30,27.4,113
2019,8,17,17,30,27.1,23
2019,8,17,18,30,26.8,0
2019,8,17,19,30,26.7,0
2019,8,17,20,30,26.7,0
2019,8,17,21,30,26.7,0
2019,8,17,22,30,26.6,0
2019,8,17,23,30,26.6,0
2019,8,18,0,30,26.6,0
2019,8,18,1,30,26.7,0
2019,8,18,2,30,26.7,0
2019,8,18,3,30,26.6,0
2019,8,18,4,30,26.6,0
2019,8,18,5,30,26.4,0
2019,8,18,6,30,26.4,8
2019,8,18,7,30,26.6,20
2019,8,18,8,30,26.9,40
2019,8,18,9,30,27.2,218
2019,8,18,10,30,27.6,464
2019,8,18,11,30,28,536
2019,8,18,12,30,28.4,616
2019,8,18,13,30,28.8,477
2019,8,18,14,30,29,560
2019,8,18,15,30,29,341
2019,8,18,16,30,28.8,199
2019,8,18,17,30,28.4,21
2019,8,18,18,30,28.2,0
2019,8,18,19,30,28.1,0
2019,8,18,20,30,28,0
2019,8,18,21,30,27.7,0
2019,8,18,22,30,27.5,0
2019,8,18,23,30,27.3,0
2019,8,19,0,30,27.1,0
2019,8,19,1,30,26.9,0
2019,8,19,2,30,26.8,0
2019,8,19,3,30,26.7,0
2019,8,19,4,30,26.7,0
2019,8,19,5,30,26.8,0
2019,8,19,6,30,27.3,65
2019,8,19,7,30,28.1,255
2019,8,19,8,30,29,413
2019,8,19,9,30,29.7,559
2019,8,19,10,30,30.2,905
2019,8,19,11,30,30.6,791
2019,8,19,12,30,30.8,856
2019,8,19,13,30,30.9,662
2019,8,19,14,30,30.9,514
2019,8,19,15,30,30.6,432
2019,8,19,16,30,30.1,202
2019,8,19,17,30,29.4,48
2019,8,19,18,30,28.9,0
2019,8,19,19,30,28.5,0
2019,8,19,20,30,28.2,0
2019,8,19,21,30,28,0
2019,8,19,22,30,27.9,0
2019,8,19,23,30,27.9,0
2019,8,20,0,30,27.8,0
2019,8,20,1,30,27.7,0
2019,8,20,2,30,27.5,0
2019,8,20,3,30,27.4,0
2019,8,20,4,30,27.3,0
2019,8,20,5,30,27.3,0
2019,8,20,6,30,27.4,13
2019,8,20,7,30,27.7,281
2019,8,20,8,30,28.2,276
2019,8,20,9,30,28.9,236
2019,8,20,10,30,29.7,187
2019,8,20,11,30,30.5,312
2019,8,20,12,30,31.2,564
2019,8,20,13,30,31.6,622
2019,8,20,14,30,31.7,595
2019,8,20,15,30,31.3,417
2019,8,20,16,30,30.7,159
2019,8,20,17,30,30,45
2019,8,20,18,30,29.5,0
2019,8,20,19,30,29.1,0
2019,8,20,20,30,28.7,0
2019,8,20,21,30,28.5,0
2019,8,20,22,30,28.2,0
2019,8,20,23,30,28,0
2019,8,21,0,30,27.8,0
2019,8,21,1,30,27.6,0
2019,8,21,2,30,27.4,0
2019,8,21,3,30,27.2,0
2019,8,21,4,30,27.1,0
2019,8,21,5,30,26.9,0
2019,8,21,6,30,27.1,129
2019,8,21,7,30,27.6,274
2019,8,21,8,30,28.3,449
2019,8,21,9,30,29.1,308
2019,8,21,10,30,29.9,793
2019,8,21,11,30,30.5,843
2019,8,21,12,30,30.8,795
2019,8,21,13,30,30.7,613
2019,8,21,14,30,30.4,476
2019,8,21,15,30,30,41
2019,8,21,16,30,29.5,20
2019,8,21,17,30,28.9,4
2019,8,21,18,30,28.4,0
2019,8,21,19,30,28.1,0
2019,8,21,20,30,27.8,0
2019,8,21,21,30,27.5,0
2019,8,21,22,30,27.3,0
2019,8,21,23,30,27.1,0
2019,8,22,0,30,26.9,0
2019,8,22,1,30,26.6,0
2019,8,22,2,30,26.5,0
2019,8,22,3,30,26.4,0
2019,8,22,4,30,26.4,0
2019,8,22,5,30,26.3,0
2019,8,22,6,30,26.5,27
2019,8,22,7,30,27,53
2019,8,22,8,30,27.5,171
2019,8,22,9,30,28.2,281
2019,8,22,10,30,29,472
2019,8,22,11,30,29.7,504
2019,8,22,12,30,30.1,723
2019,8,22,13,30,30.3,682
2019,8,22,14,30,30.3,461
2019,8,22,15,30,30.1,156
2019,8,22,16,30,29.7,13
2019,8,22,17,30,29.3,5
2019,8,22,18,30,29,0
2019,8,22,19,30,28.6,0
2019,8,22,20,30,28.2,0
2019,8,22,21,30,27.7,0
2019,8,22,22,30,27.1,0
2019,8,22,23,30,26.6,0
2019,8,23,0,30,26.2,0
2019,8,23,1,30,26,0
2019,8,23,2,30,25.8,0
2019,8,23,3,30,25.7,0
2019,8,23,4,30,25.7,0
2019,8,23,5,30,26,0
2019,8,23,6,30,26.5,11
2019,8,23,7,30,27.3,59
2019,8,23,8,30,28.1,395
2019,8,23,9,30,28.9,483
2019,8,23,10,30,29.8,404
2019,8,23,11,30,30.7,765
2019,8,23,12,30,31.3,710
2019,8,23,13,30,31.5,694
2019,8,23,14,30,31.3,532
2019,8,23,15,30,30.8,363
2019,8,23,16,30,30.1,171
2019,8,23,17,30,29.5,38
2019,8,23,18,30,29,0
2019,8,23,19,30,28.6,0
2019,8,23,20,30,28.2,0
2019,8,23,21,30,27.8,0
2019,8,23,22,30,27.4,0
2019,8,23,23,30,27,0
2019,8,24,0,30,26.7,0
2019,8,24,1,30,26.5,0
2019,8,24,2,30,26.3,0
2019,8,24,3,30,26.2,0
2019,8,24,4,30,26.1,0
2019,8,24,5,30,26.3,0
2019,8,24,6,30,26.7,21
2019,8,24,7,30,27.4,127
2019,8,24,8,30,28.3,424
2019,8,24,9,30,29.2,590
2019,8,24,10,30,30,930
2019,8,24,11,30,30.7,776
2019,8,24,12,30,31.1,869
2019,8,24,13,30,31.2,681
2019,8,24,14,30,31,523
2019,8,24,15,30,30.6,374
2019,8,24,16,30,30.1,129
2019,8,24,17,30,29.5,21
2019,8,24,18,30,29,0
2019,8,24,19,30,28.7,0
2019,8,24,20,30,28.4,0
2019,8,24,21,30,28.1,0
2019,8,24,22,30,27.8,0
2019,8,24,23,30,27.5,0
2019,8,25,0,30,27.2,0
2019,8,25,1,30,27,0
2019,8,25,2,30,26.8,0
2019,8,25,3,30,26.6,0
2019,8,25,4,30,26.6,0
2019,8,25,5,30,26.7,0
2019,8,25,6,30,27.4,8
2019,8,25,7,30,28.4,134
2019,8,25,8,30,29.3,455
2019,8,25,9,30,30,583
2019,8,25,10,30,30.6,775
2019,8,25,11,30,31.1,810
2019,8,25,12,30,31.4,721
2019,8,25,13,30,31.5,642
2019,8,25,14,30,31.3,587
2019,8,25,15,30,30.8,405
2019,8,25,16,30,30.1,107
2019,8,25,17,30,29.3,7
2019,8,25,18,30,28.8,0
2019,8,25,19,30,28.4,0
2019,8,25,20,30,28.1,0
2019,8,25,21,30,27.8,0
2019,8,25,22,30,27.5,0
2019,8,25,23,30,27.3,0
2019,8,26,0,30,27.1,0
2019,8,26,1,30,26.9,0
2019,8,26,2,30,26.8,0
2019,8,26,3,30,26.6,0
2019,8,26,4,30,26.6,0
2019,8,26,5,30,26.7,0
2019,8,26,6,30,27.5,32
2019,8,26,7,30,28.5,214
2019,8,26,8,30,29.6,628
2019,8,26,9,30,30.4,702
2019,8,26,10,30,31.1,934
2019,8,26,11,30,31.5,990
2019,8,26,12,30,31.5,630
2019,8,26,13,30,31.3,537
2019,8,26,14,30,30.8,505
2019,8,26,15,30,30.3,315
2019,8,26,16,30,29.7,163
2019,8,26,17,30,29.1,42
2019,8,26,18,30,28.7,0
2019,8,26,19,30,28.5,0
2019,8,26,20,30,28.3,0
2019,8,26,21,30,28.1,0
2019,8,26,22,30,27.9,0
2019,8,26,23,30,27.7,0
2019,8,27,0,30,27.5,0
2019,8,27,1,30,27.2,0
2019,8,27,2,30,27,0
2019,8,27,3,30,26.8,0
2019,8,27,4,30,26.7,0
2019,8,27,5,30,26.9,0
2019,8,27,6,30,27.7,99
2019,8,27,7,30,28.7,282
2019,8,27,8,30,29.7,382
2019,8,27,9,30,30.5,581
2019,8,27,10,30,31.2,684
2019,8,27,11,30,31.8,994
2019,8,27,12,30,32.2,806
2019,8,27,13,30,32.3,872
2019,8,27,14,30,32.2,545
2019,8,27,15,30,31.9,412
2019,8,27,16,30,31.2,197
2019,8,27,17,30,30.5,31
2019,8,27,18,30,30,0
2019,8,27,19,30,29.6,0
2019,8,27,20,30,29.3,0
2019,8,27,21,30,28.8,0
2019,8,27,22,30,28.4,0
2019,8,27,23,30,28,0
2019,8,28,0,30,27.7,0
2019,8,28,1,30,27.5,0
2019,8,28,2,30,27.3,0
2019,8,28,3,30,27.1,0
2019,8,28,4,30,27.1,0
2019,8,28,5,30,27.2,0
2019,8,28,6,30,27.8,93
2019,8,28,7,30,28.7,189
2019,8,28,8,30,29.7,373
2019,8,28,9,30,30.8,523
2019,8,28,10,30,31.7,676
2019,8,28,11,30,32.4,707
2019,8,28,12,30,32.8,817
2019,8,28,13,30,32.8,621
2019,8,28,14,30,32.4,705
2019,8,28,15,30,31.7,373
2019,8,28,16,30,30.8,194
2019,8,28,17,30,30.1,40
